Projectile: 7Li; target: 208Pb; E = 33.0 MeV
http://dx.doi.org/10.1016/0375-9474(94)90064-7
Angle       R/s
35.4        0.969       0.016       
37.7        0.987       0.016       
39.5        0.987       0.011       
42.2        0.987       0.017       
44.1        0.993       0.009       
46.         0.987       0.014       
49.4        0.999       0.007       
51.7        1.002       0.006       
53.6        1.005       0.01        
55.1        0.999       0.013       
57.         1.011       0.004       
58.5        1.011       0.004       
60.4        1.011       0.004       
62.6        1.008       0.004       
64.1        1.001       0.004       
66.4        0.995       0.01        
67.9        1.004       0.014       
69.4        1.013       0.009       
70.5        0.995       0.004       
72.4        1.001       0.004       
74.         1.013       0.004       
75.5        1.022       0.004       
77.4        1.035       0.004       
79.3        1.062       0.01        
81.2        1.062       0.007       
83.9        1.056       0.007       
85.7        1.043       0.004       
86.4        1.028       0.004       
88.3        1.006       0.004       
90.2        0.994       0.004       
91.6        0.969       0.004       
93.1        0.935       0.004       
94.2        0.911       0.004       
96.         0.889       0.004       
97.4        0.852       0.004       
98.5        0.827       0.004       
100.        0.79        0.004       
102.9       0.732       0.004       
103.6       0.695       0.004       
105.        0.658       0.004       
108.7       0.618       0.004       
110.1       0.574       0.004       
111.6       0.541       0.004       
112.7       0.519       0.004       
114.1       0.488       0.004       
115.6       0.451       0.004       
117.4       0.433       0.004       
118.5       0.408       0.004       
120.3       0.371       0.004       
121.8       0.352       0.004       
122.9       0.328       0.004       
124.8       0.315       0.004       
125.9       0.3         0.004       
127.        0.275       0.004       
129.2       0.272       0.004       
129.9       0.253       0.004       
131.1       0.247       0.004       
131.8       0.226       0.004       
133.7       0.219       0.004       
135.1       0.201       0.004       
137.4       0.185       0.004       
139.6       0.17        0.004       
140.7       0.151       0.004       
143.        0.151       0.004       
144.1       0.13        0.004       
147.8       0.12        0.004       
150.1       0.105       0.004       
151.9       0.105       0.01        
156.5       0.098       0.004       
159.1       0.083       0.004       
162.9       0.083       0.004       
165.5       0.07        0.004       
168.1       0.07        0.004       
171.1       0.067       0.004       
