Projectile: 7Li; target: 80Se; E = 19.0 MeV
http://dx.doi.org/10.1103/PhysRevC.86.044607
Angle       R/s
21.71       1.019       0.029       
24.43       1.013       0.051       
27.43       1.002       0.120       
30.14       1.015       0.074       
32.99       0.979       0.034       
35.69       0.972       0.029       
38.35       0.984       0.080       
41.03       1.009       0.040       
48.99       1.002       0.029       
51.65       1.012       0.086       
60.62       0.938       0.023       
63.43       0.869       0.017       
64.83       0.858       0.017       
67.42       0.765       0.023       
68.72       0.764       0.017       
70.01       0.747       0.063       
72.59       0.667       0.023       
76.44       0.655       0.023       
80.28       0.490       0.092       
88.93       0.298       0.017       
91.44       0.270       0.017       
92.97       0.218       0.051       
94.21       0.200       0.034       
95.46       0.182       0.051       
97.95       0.183       0.040       
99.19       0.153       0.017       
100.43      0.147       0.017       
107.81      0.114       0.017       
109.02      0.106       0.011       
110.24      0.100       0.011       
118.51      0.075       0.011       
121.11      0.072       0.011       
122.38      0.067       0.040       
124.78      0.061       0.029       
125.96      0.048       0.006       
127.15      0.047       0.006       
129.53      0.048       0.006       
130.64      0.047       0.006       
131.74      0.041       0.011       
134.11      0.043       0.011       
142.23      0.031       0.006       
144.56      0.030       0.006       
146.96      0.027       0.006       
149.45      0.026       0.006       
150.60      0.026       0.023       
152.91      0.025       0.006       
153.99      0.026       0.006       
155.07      0.026       0.006       
157.37      0.023       0.006       
158.59      0.023       0.006       
159.80      0.023       0.011       
162.09      0.022       0.011       
164.09      0.026       0.017       
166.38      0.022       0.017       
168.65      0.017       0.006       
170.94      0.015       0.006       
