Projectile: 7Li; target: 144Sm; E = 25.0 MeV
http://dx.doi.org/10.1103/PhysRevC.81.024613
Angle       R/s
20.93       1.018       0.015       
23.57       1.008       0.018       
26.41       0.991       0.017       
29.04       0.994       0.018       
31.82       0.963       0.016       
34.44       0.978       0.019       
36.96       1.024       0.020       
39.58       1.000       0.020       
42.02       0.993       0.027       
44.64       1.012       0.023       
47.25       0.979       0.025       
49.86       1.018       0.033       
52.24       1.011       0.025       
54.83       1.022       0.027       
57.28       0.989       0.024       
59.87       1.017       0.020       
62.42       1.041       0.028       
65.23       0.993       0.035       
67.78       1.021       0.032       
70.52       1.045       0.034       
73.07       1.051       0.011       
75.54       1.051       0.037       
78.08       1.050       0.018       
80.48       1.047       0.039       
83.00       1.025       0.026       
85.57       1.019       0.037       
88.08       1.032       0.021       
90.41       1.044       0.035       
92.92       0.985       0.020       
95.31       0.972       0.032       
97.81       0.934       0.016       
100.51      0.876       0.046       
103.00      0.843       0.032       
105.70      0.837       0.037       
108.14      0.811       0.027       
110.83      0.783       0.027       
113.00      0.757       0.018       
115.68      0.656       0.025       
117.78      0.672       0.015       
120.46      0.645       0.022       
122.72      0.630       0.022       
125.38      0.590       0.022       
127.42      0.567       0.021       
130.07      0.540       0.029       
132.17      0.529       0.030       
134.69      0.478       0.017       
136.97      0.457       0.028       
139.62      0.474       0.028       
142.02      0.407       0.033       
144.62      0.411       0.027       
147.01      0.382       0.020       
149.36      0.381       0.026       
151.75      0.361       0.013       
154.03      0.364       0.029       
156.41      0.362       0.020       
158.86      0.342       0.027       
161.23      0.350       0.026       
163.46      0.337       0.030       
165.84      0.296       0.012       
168.13      0.324       0.027       
170.50      0.325       0.014       
