Projectile: 7Li; target: 27Al; E = 9.0 MeV
http://dx.doi.org/10.1103/PhysRevC.73.054603
Angle       R/s
7.55        1.014       0.003       
10.07       1.02        0.006       
15.09       1.032       0.004       
17.6        0.998       0.004       
20.09       1.02        0.006       
20.1        0.986       0.005       
22.58       1.002       0.007       
25.07       0.985       0.006       
27.56       0.995       0.009       
30.04       0.987       0.008       
32.51       1.011       0.01        
32.77       0.999       0.01        
35.24       1.008       0.011       
37.69       1.04        0.009       
40.14       1.026       0.011       
42.58       1.055       0.011       
45.01       1.051       0.013       
45.18       1.024       0.024       
47.59       1.05        0.024       
50.         1.025       0.019       
52.4        1.056       0.027       
54.78       1.012       0.023       
57.15       1.002       0.026       
57.23       1.086       0.039       
59.59       1.029       0.036       
61.93       1.037       0.03        
64.27       1.012       0.032       
66.58       0.99        0.034       
68.88       0.962       0.039       
68.97       0.869       0.047       
71.26       0.897       0.053       
73.53       0.861       0.042       
75.78       0.823       0.041       
78.02       0.814       0.041       
80.24       0.812       0.048       
82.51       0.672       0.075       
84.7        0.567       0.048       
86.87       0.507       0.052       
89.02       0.546       0.047       
91.15       0.54        0.05        
93.26       0.621       0.074       
95.36       0.584       0.064       
97.44       0.636       0.066       
99.5        0.564       0.053       
101.54      0.49        0.066       
