Projectile: 7Li; target: 80Se; E = 20.0 MeV
http://dx.doi.org/10.1103/PhysRevC.86.044607
Angle       R/s
21.73       1.001       0.0519      
24.43       1.013       0.1038      
27.44       0.998       0.0519      
30.14       0.987       0.0918      
33.00       0.950       0.0639      
35.69       0.995       0.0519      
38.36       1.005       0.0679      
41.03       1.055       0.0359      
49.00       0.996       0.0399      
51.65       0.997       0.0479      
53.90       0.996       0.0399      
56.53       0.891       0.0319      
59.31       0.854       0.0359      
61.92       0.773       0.0359      
64.82       0.704       0.0918      
67.41       0.656       0.0399      
70.00       0.585       0.0719      
72.58       0.503       0.0719      
75.00       0.423       0.0439      
80.27       0.341       0.0240      
82.61       0.275       0.0200      
84.99       0.263       0.0120      
87.67       0.243       0.0160      
90.18       0.182       0.0279      
92.78       0.148       0.0080      
95.47       0.121       0.0359      
97.96       0.111       0.0080      
100.44      0.093       0.0080      
102.76      0.081       0.0120      
105.22      0.067       0.0120      
107.81      0.073       0.0120      
110.25      0.052       0.0080      
112.33      0.065       0.0080      
114.76      0.047       0.0080      
117.31      0.042       0.0040      
119.72      0.035       0.0040      
122.37      0.027       0.0080      
124.78      0.024       0.0040      
127.14      0.023       0.0040      
129.53      0.019       0.0040      
131.73      0.019       0.0040      
134.11      0.019       0.0080      
136.39      0.022       0.0040      
138.74      0.026       0.0040      
141.06      0.021       0.0040      
143.4       0.021       0.0040      
145.79      0.016       0.0040      
148.12      0.012       0.0040      
