Projectile: 7Li; target: 144Sm; E = 23.0 MeV
http://dx.doi.org/10.1103/PhysRevC.81.024613
Angle       R/s
36.61       1.013       0.017       
39.20       0.997       0.019       
42.05       1.017       0.020       
44.63       1.002       0.020       
47.42       0.978       0.017       
50.00       0.968       0.016       
52.53       1.007       0.012       
55.09       0.989       0.012       
57.54       1.020       0.012       
60.10       1.002       0.013       
62.55       0.995       0.022       
65.27       1.008       0.020       
67.70       0.994       0.016       
70.20       1.009       0.016       
72.63       0.984       0.013       
73.03       1.000       0.015       
75.17       0.960       0.023       
77.99       1.010       0.017       
80.47       1.004       0.017       
83.07       1.041       0.022       
85.71       0.997       0.022       
88.10       0.983       0.022       
90.66       0.993       0.020       
92.96       0.992       0.016       
95.54       1.008       0.015       
97.76       0.997       0.020       
97.92       0.972       0.031       
100.27      1.000       0.017       
100.57      0.993       0.017       
102.91      0.984       0.020       
105.40      0.980       0.019       
107.71      0.996       0.021       
108.10      0.971       0.014       
110.19      0.957       0.015       
110.59      0.982       0.028       
112.96      0.968       0.025       
115.45      0.935       0.022       
117.75      0.952       0.021       
120.22      0.919       0.019       
122.68      0.916       0.019       
125.15      0.886       0.020       
127.38      0.876       0.016       
129.84      0.866       0.017       
132.13      0.859       0.024       
134.57      0.833       0.030       
137.07      0.841       0.032       
139.62      0.804       0.027       
142.12      0.782       0.021       
144.62      0.761       0.021       
147.11      0.753       0.018       
149.36      0.747       0.018       
151.84      0.717       0.025       
154.03      0.732       0.023       
156.51      0.705       0.023       
158.86      0.724       0.025       
161.33      0.688       0.023       
163.46      0.689       0.021       
165.93      0.698       0.019       
168.13      0.712       0.018       
170.55      0.710       0.018       
