Projectile: 7Li; target: 27Al; E = 6.0 MeV
http://dx.doi.org/10.1103/PhysRevC.73.054603
Angle       R/s
25.09       1.01        0.01        
28.81       1.002       0.003       
30.05       1.001       0.003       
32.53       1.004       0.005       
34.99       0.999       0.003       
37.54       1.007       0.003       
41.21       0.993       0.003       
42.43       0.993       0.004       
44.86       0.992       0.005       
47.28       0.989       0.003       
49.77       1.009       0.008       
56.93       0.991       0.008       
61.72       1.001       0.009       
79.92       0.994       0.016       
94.92       0.985       0.011       
98.04       0.984       0.009       
99.07       0.97        0.012       
101.12      0.956       0.013       
103.14      0.982       0.009       
105.03      0.962       0.012       
106.02      0.963       0.022       
108.01      0.969       0.01        
108.01      0.973       0.022       
108.99      0.952       0.013       
110.04      0.966       0.02        
110.94      0.95        0.015       
111.98      0.957       0.02        
112.88      0.948       0.011       
113.91      0.992       0.021       
115.81      0.959       0.017       
117.7       0.989       0.017       
119.64      0.994       0.023       
121.49      0.956       0.021       
123.33      0.982       0.024       
125.14      0.954       0.019       
126.94      0.95        0.019       
128.79      0.926       0.026       
130.55      0.949       0.027       
132.3       0.918       0.027       
134.03      0.931       0.023       
135.75      0.95        0.021       
139.12      0.971       0.028       
140.79      0.969       0.031       
142.45      0.919       0.024       
144.09      0.927       0.023       
145.71      0.926       0.02        
147.33      0.923       0.018       
148.93      0.942       0.02        
150.53      0.913       0.016       
152.11      0.937       0.015       
153.65      0.961       0.019       
155.21      0.917       0.017       
156.77      0.934       0.019       
158.32      0.927       0.016       
159.86      0.946       0.014       
161.29      0.903       0.018       
162.81      0.949       0.017       
164.33      0.925       0.019       
165.84      0.929       0.014       
167.35      0.942       0.014       
