Projectile: 7Li; target: 80Se; E = 16.0 MeV
http://dx.doi.org/10.1103/PhysRevC.86.044607
Angle       R/s
21.69       1.003       0.045       
24.41       0.992       0.045       
27.41       0.996       0.045       
30.12       1.008       0.129       
32.97       0.978       0.045       
35.67       0.981       0.058       
38.33       0.960       0.042       
41.01       0.927       0.187       
43.50       0.945       0.042       
46.17       0.929       0.042       
48.96       0.897       0.039       
51.63       0.914       0.042       
53.89       0.850       0.032       
56.52       0.935       0.090       
59.30       0.989       0.035       
61.91       1.000       0.042       
64.83       1.008       0.203       
67.41       1.020       0.171       
70.01       1.023       0.048       
72.58       1.037       0.103       
75.01       0.967       0.035       
77.56       0.994       0.071       
80.28       0.941       0.061       
82.61       0.918       0.032       
85.00       0.841       0.119       
87.67       0.836       0.116       
90.19       0.835       0.023       
92.58       0.800       0.100       
92.98       0.802       0.077       
95.48       0.733       0.132       
97.96       0.769       0.171       
100.45      0.768       0.026       
102.76      0.726       0.093       
105.23      0.728       0.026       
107.81      0.692       0.174       
110.26      0.657       0.068       
112.34      0.605       0.039       
114.76      0.580       0.071       
117.32      0.544       0.039       
119.73      0.507       0.080       
122.38      0.448       0.074       
124.78      0.491       0.032       
127.15      0.419       0.016       
129.53      0.435       0.023       
131.74      0.402       0.064       
134.11      0.374       0.013       
136.39      0.365       0.013       
138.74      0.375       0.032       
141.07      0.330       0.016       
143.40      0.359       0.023       
145.80      0.299       0.023       
148.12      0.296       0.013       
150.60      0.291       0.068       
152.91      0.284       0.077       
155.07      0.259       0.077       
157.37      0.261       0.077       
159.80      0.253       0.052       
162.09      0.266       0.048       
164.09      0.235       0.016       
166.38      0.268       0.035       
168.65      0.226       0.055       
170.94      0.255       0.072       
