Projectile: 7Li; target: 80Se; E = 15.0 MeV
http://dx.doi.org/10.1103/PhysRevC.86.044607
Angle       R/s
21.71       1.008       0.022       
24.41       0.996       0.050       
27.43       0.993       0.026       
30.12       1.004       0.029       
32.99       1.004       0.024       
35.67       0.986       0.026       
38.35       1.003       0.022       
41.01       1.020       0.026       
48.99       0.956       0.028       
51.63       0.972       0.021       
53.89       0.989       0.010       
56.52       0.966       0.022       
59.30       0.998       0.009       
61.92       0.994       0.016       
64.82       1.003       0.016       
67.42       1.002       0.017       
70.00       1.051       0.019       
72.59       1.020       0.019       
80.27       1.007       0.014       
82.61       0.976       0.026       
84.98       1.019       0.010       
87.66       0.982       0.017       
90.18       0.973       0.009       
92.77       0.940       0.016       
95.46       0.958       0.066       
97.94       0.939       0.061       
100.43      0.932       0.066       
105.21      0.861       0.066       
107.80      0.857       0.052       
110.24      0.860       0.043       
112.33      0.808       0.021       
114.76      0.765       0.035       
117.31      0.777       0.024       
119.72      0.738       0.033       
122.39      0.711       0.043       
127.16      0.701       0.019       
131.75      0.659       0.038       
136.37      0.615       0.035       
138.75      0.524       0.019       
141.05      0.554       0.014       
143.41      0.529       0.014       
145.78      0.492       0.017       
148.13      0.436       0.022       
150.56      0.428       0.052       
152.91      0.425       0.074       
155.03      0.438       0.040       
157.37      0.407       0.097       
159.75      0.436       0.043       
162.09      0.434       0.041       
164.04      0.442       0.012       
166.38      0.425       0.071       
168.61      0.371       0.048       
170.94      0.352       0.083       
