Projectile: 7Li; target: 144Sm; E = 32.0 MeV
http://dx.doi.org/10.1103/PhysRevC.81.024613
Angle       R/s
12.58       1.018       0.035       
15.22       1.030       0.016       
18.07       1.025       0.009       
20.70       1.005       0.014       
23.49       0.962       0.013       
26.12       0.991       0.011       
28.65       0.988       0.021       
31.28       1.011       0.022       
33.73       0.998       0.032       
36.35       0.996       0.024       
38.98       0.986       0.030       
41.60       0.992       0.030       
43.99       1.034       0.034       
46.60       1.064       0.073       
49.06       1.076       0.022       
51.66       1.048       0.016       
54.20       1.036       0.039       
57.05       0.980       0.037       
59.58       0.940       0.023       
62.37       0.895       0.054       
64.90       0.814       0.022       
67.42       0.728       0.022       
69.94       0.615       0.056       
72.39       0.543       0.027       
74.90       0.447       0.020       
77.51       0.353       0.022       
80.01       0.315       0.017       
82.39       0.279       0.021       
84.88       0.241       0.008       
87.32       0.201       0.019       
89.80       0.158       0.006       
92.30       0.120       0.011       
95.03       0.118       0.015       
97.53       0.084       0.008       
100.20      0.080       0.009       
102.68      0.047       0.005       
105.10      0.049       0.006       
107.63      0.049       0.003       
109.92      0.042       0.011       
114.88      0.028       0.004       
119.61      0.022       0.003       
124.39      0.015       0.002       
