Projectile: 7Li; target: 144Sm; E = 21.6 MeV
http://dx.doi.org/10.1103/PhysRevC.81.024613
Angle       R/s
23.57       1.000       0.008       
26.18       1.001       0.008       
29.09       1.010       0.008       
31.69       1.005       0.008       
34.47       1.004       0.008       
37.07       1.000       0.008       
39.65       0.995       0.008       
42.25       0.998       0.008       
55.01       0.992       0.006       
57.32       0.993       0.006       
60.66       0.998       0.009       
62.70       1.008       0.009       
65.94       1.004       0.008       
71.03       1.008       0.007       
73.06       1.003       0.008       
85.86       0.997       0.007       
87.86       1.001       0.008       
90.71       0.982       0.006       
92.96       0.988       0.006       
95.72       0.991       0.010       
98.21       0.995       0.011       
100.69      1.014       0.009       
103.17      1.004       0.009       
105.48      0.984       0.009       
110.55      0.977       0.009       
112.63      0.964       0.015       
113.01      0.963       0.009       
115.25      0.985       0.007       
117.71      0.969       0.007       
120.22      0.968       0.006       
122.67      0.958       0.006       
125.27      0.958       0.010       
129.97      0.941       0.009       
132.41      0.935       0.009       
134.94      0.918       0.009       
137.38      0.932       0.009       
139.56      0.923       0.007       
141.98      0.931       0.007       
144.44      0.915       0.006       
146.85      0.900       0.006       
149.41      0.912       0.009       
151.81      0.884       0.009       
154.04      0.872       0.008       
156.44      0.876       0.008       
158.95      0.879       0.008       
161.35      0.870       0.009       
163.41      0.870       0.007       
165.81      0.855       0.007       
168.16      0.846       0.007       
170.56      0.850       0.007       
