Projectile: 7Li; target: 80Se; E = 14.0 MeV
http://dx.doi.org/10.1103/PhysRevC.86.044607
Angle       R/s
21.71       1.000       0.024       
24.41       0.996       0.020       
27.43       1.009       0.024       
30.12       1.007       0.020       
32.99       0.992       0.027       
35.67       0.998       0.020       
38.35       1.017       0.024       
41.01       1.006       0.020       
43.52       0.982       0.024       
46.17       0.985       0.020       
48.99       0.964       0.024       
51.63       0.977       0.018       
53.89       0.979       0.013       
56.52       0.986       0.033       
59.30       0.996       0.013       
61.91       1.004       0.018       
64.81       1.014       0.011       
67.41       1.007       0.062       
69.99       1.020       0.011       
72.58       1.046       0.011       
74.99       1.002       0.009       
77.56       1.022       0.062       
80.26       0.972       0.022       
82.40       1.013       0.016       
84.99       1.017       0.018       
87.66       1.001       0.031       
90.18       0.992       0.015       
92.77       0.981       0.024       
97.95       1.029       0.064       
100.45      1.037       0.071       
102.75      0.998       0.044       
105.23      0.995       0.029       
107.81      0.972       0.042       
110.26      0.990       0.025       
112.29      0.969       0.005       
112.33      0.969       0.005       
114.76      0.949       0.020       
117.31      0.940       0.015       
119.73      0.939       0.038       
124.78      0.901       0.044       
127.15      0.921       0.033       
129.53      0.915       0.024       
136.2       0.861       0.020       
136.39      0.864       0.018       
136.39      0.864       0.018       
138.74      0.804       0.009       
141.07      0.837       0.024       
143.40      0.828       0.015       
145.80      0.828       0.047       
152.91      0.790       0.020       
155.07      0.741       0.025       
157.37      0.731       0.084       
159.80      0.736       0.067       
162.09      0.715       0.020       
164.09      0.745       0.045       
166.38      0.717       0.031       
168.65      0.703       0.055       
170.94      0.680       0.035       
