Projectile: 6Li; target: 144Sm; E = 22.6 MeV
http://dx.doi.org/10.1103/PhysRevC.81.024613
Angle       R/s
26.00       1.000       0.009       
28.89       1.009       0.008       
31.48       1.016       0.009       
34.24       1.005       0.008       
36.82       1.006       0.009       
39.40       1.001       0.008       
41.98       0.999       0.009       
54.44       0.995       0.006       
57.00       0.992       0.006       
59.81       1.009       0.008       
62.37       1.008       0.007       
65.08       0.998       0.007       
67.63       1.006       0.007       
70.15       1.017       0.007       
72.70       1.012       0.006       
75.06       1.003       0.007       
77.60       1.000       0.006       
84.96       0.994       0.007       
87.48       0.998       0.006       
90.18       1.019       0.012       
92.67       0.993       0.013       
95.33       1.004       0.011       
97.82       1.000       0.012       
100.31      1.017       0.009       
102.78      0.986       0.009       
109.77      0.939       0.017       
110.18      0.935       0.009       
114.89      0.945       0.007       
117.34      0.925       0.008       
119.87      0.901       0.006       
122.31      0.889       0.006       
124.93      0.898       0.010       
127.37      0.884       0.010       
129.66      0.865       0.009       
134.46      0.820       0.008       
136.88      0.801       0.008       
139.29      0.822       0.008       
141.71      0.801       0.007       
144.26      0.791       0.006       
146.62      0.773       0.006       
149.21      0.793       0.008       
151.63      0.792       0.010       
153.87      0.740       0.009       
158.81      0.735       0.007       
161.22      0.725       0.009       
163.30      0.731       0.007       
165.71      0.727       0.008       
168.09      0.720       0.006       
170.50      0.714       0.007       
