Projectile: 6Li; target: 58Ni; E = 34.0 MeV
http://dx.doi.org/10.1103/PhysRevC.60.064003
Angle       R/s
11.03       0.9602      0.0288      
12.13       1.0074      0.0302      
13.23       1.0765      0.0323      
14.33       1.0888      0.0327      
15.43       1.1284      0.0339      
16.53       1.1410      0.0342      
17.63       1.1333      0.0340      
19.83       1.0111      0.0303      
20.93       0.8925      0.0268      
22.03       0.8415      0.0252      
23.12       0.7492      0.0225      
24.22       0.6707      0.0201      
25.32       0.6393      0.0192      
26.41       0.5798      0.0174      
27.51       0.5287      0.0159      
28.60       0.4693      0.0141      
29.69       0.4381      0.0133      
30.78       0.3678      0.0116      
31.87       0.3242      0.0107      
32.96       0.2963      0.0101      
34.05       0.2535      0.0091      
35.14       0.2353      0.0087      
36.23       0.2142      0.0063      
37.32       0.1919      0.0060      
38.40       0.1695      0.0047      
39.49       0.1580      0.0047      
40.57       0.1265      0.0041      
41.65       0.1171      0.0041      
42.73       0.0968      0.0038      
43.81       0.0923      0.0032      
44.89       0.0923      0.0033      
45.97       0.0816      0.0028      
47.05       0.0709      0.0026      
48.12       0.0624      0.0025      
49.19       0.0593      0.0023      
50.27       0.0497      0.0021      
51.34       0.0400      0.0019      
52.41       0.0406      0.0020      
53.48       0.0346      0.0019      
54.55       0.0318      0.0019      
55.61       0.0297      0.0013      
56.68       0.0283      0.0014      
63.03       0.0130      0.0006      
65.14       0.0104      0.0006      
67.24       0.0112      0.0007      
73.50       0.0045      0.0007      
