Projectile: 6Li; target: 80Se; E = 15.0 MeV
http://dx.doi.org/10.1103/PhysRevC.86.044607
Angle       R/s
21.48       1.044       0.020       
24.16       1.019       0.019       
27.14       1.019       0.022       
29.80       0.996       0.016       
32.64       1.006       0.020       
35.30       0.993       0.021       
37.94       1.008       0.024       
40.59       1.011       0.023       
51.11       0.965       0.019       
53.35       0.986       0.015       
55.96       0.997       0.009       
58.72       0.989       0.013       
61.32       0.975       0.013       
64.19       1.011       0.036       
66.77       1.008       0.017       
69.35       1.011       0.015       
71.92       1.017       0.023       
76.88       0.987       0.013       
79.57       0.962       0.024       
82.11       0.935       0.012       
84.29       0.948       0.017       
86.96       0.931       0.012       
89.47       0.922       0.012       
92.06       0.909       0.012       
94.76       0.880       0.012       
97.25       0.880       0.045       
107.11      0.801       0.022       
109.57      0.773       0.013       
111.65      0.771       0.009       
114.14      0.740       0.015       
116.66      0.689       0.012       
119.08      0.684       0.008       
121.75      0.653       0.010       
124.16      0.628       0.013       
126.55      0.619       0.010       
128.94      0.611       0.019       
136.06      0.550       0.016       
140.49      0.549       0.015       
142.85      0.528       0.012       
145.19      0.496       0.008       
147.54      0.498       0.006       
150.21      0.498       0.058       
152.55      0.483       0.052       
154.73      0.475       0.055       
157.07      0.453       0.053       
159.52      0.453       0.053       
161.84      0.423       0.049       
163.87      0.448       0.052       
166.19      0.429       0.050       
168.49      0.429       0.050       
170.81      0.413       0.048       
