Projectile: 6Li; target: 144Sm; E = 24.1 MeV
http://dx.doi.org/10.1103/PhysRevC.81.024613
Angle       R/s
32.23       0.999       0.009       
41.51       1.014       0.011       
43.01       0.993       0.009       
44.11       0.993       0.009       
46.91       0.996       0.011       
48.10       0.999       0.008       
49.51       1.001       0.009       
52.25       1.006       0.011       
53.11       0.997       0.009       
54.84       1.013       0.009       
57.31       0.997       0.010       
58.28       0.982       0.011       
59.89       1.002       0.008       
62.30       1.003       0.010       
63.21       1.013       0.010       
64.87       0.994       0.008       
67.44       0.984       0.012       
68.20       1.001       0.010       
70.01       0.987       0.009       
72.29       0.999       0.009       
74.84       0.998       0.007       
77.43       0.996       0.009       
79.97       1.008       0.007       
82.78       1.008       0.015       
85.31       1.006       0.013       
87.75       0.988       0.013       
90.27       0.981       0.011       
92.63       0.969       0.013       
95.14       0.970       0.011       
97.67       0.936       0.014       
100.17      0.952       0.012       
102.47      0.929       0.012       
104.96      0.932       0.010       
107.33      0.887       0.011       
109.79      0.860       0.008       
112.25      0.799       0.020       
114.93      0.820       0.020       
117.41      0.796       0.017       
120.03      0.733       0.015       
122.50      0.711       0.013       
124.87      0.712       0.013       
127.33      0.695       0.011       
129.62      0.648       0.011       
132.08      0.628       0.010       
134.40      0.634       0.010       
136.84      0.624       0.009       
139.28      0.576       0.008       
141.72      0.580       0.008       
144.17      0.576       0.007       
146.60      0.554       0.007       
149.14      0.552       0.013       
151.56      0.532       0.014       
153.84      0.522       0.012       
156.25      0.533       0.013       
158.70      0.492       0.011       
161.11      0.491       0.013       
163.33      0.488       0.009       
165.74      0.500       0.010       
168.04      0.493       0.008       
170.44      0.475       0.009       
