Projectile: 6Li; target: 144Sm; E = 30.1 MeV
http://dx.doi.org/10.1103/PhysRevC.81.024613
Angle       R/s
28.60       0.999       0.014       
31.18       0.992       0.012       
34.03       1.008       0.011       
36.61       1.002       0.012       
39.40       0.929       0.007       
41.97       0.904       0.008       
44.49       0.986       0.019       
47.06       1.006       0.009       
49.51       1.041       0.010       
52.07       1.052       0.010       
54.70       1.089       0.014       
57.25       1.077       0.014       
59.64       1.057       0.009       
62.18       1.016       0.009       
64.64       0.963       0.009       
67.17       0.906       0.008       
69.73       0.868       0.016       
72.49       0.780       0.014       
75.04       0.688       0.013       
77.74       0.633       0.011       
80.29       0.577       0.011       
82.72       0.505       0.009       
85.26       0.434       0.008       
87.62       0.388       0.008       
90.15       0.367       0.010       
92.68       0.321       0.018       
95.20       0.272       0.012       
97.50       0.248       0.006       
100.01      0.224       0.005       
102.37      0.196       0.005       
104.85      0.163       0.004       
107.31      0.147       0.010       
110.01      0.132       0.008       
112.48      0.108       0.008       
115.13      0.092       0.006       
117.59      0.089       0.006       
119.98      0.078       0.004       
122.43      0.064       0.004       
124.75      0.062       0.004       
127.20      0.064       0.005       
129.68      0.061       0.005       
132.12      0.058       0.004       
134.38      0.043       0.003       
136.80      0.040       0.003       
139.13      0.033       0.002       
141.55      0.027       0.002       
