Projectile: 6Li; target: 144Sm; E = 35.1 MeV
http://dx.doi.org/10.1103/PhysRevC.81.024613
Angle       R/s
14.06       1.015       0.013       
16.67       1.008       0.007       
19.51       1.016       0.005       
22.12       1.013       0.005       
24.90       1.002       0.025       
27.50       0.985       0.021       
28.58       0.994       0.007       
31.19       0.982       0.008       
34.01       0.985       0.007       
35.07       0.987       0.007       
36.62       1.010       0.008       
37.67       0.993       0.008       
39.38       1.032       0.013       
40.29       1.043       0.031       
41.98       1.072       0.011       
42.88       1.072       0.028       
44.47       1.019       0.021       
45.27       1.023       0.011       
47.07       0.973       0.022       
47.85       0.988       0.011       
49.49       0.969       0.007       
50.31       0.935       0.011       
52.08       0.865       0.008       
52.89       0.853       0.010       
54.68       0.785       0.015       
57.26       0.684       0.013       
59.62       0.587       0.007       
62.19       0.499       0.007       
64.62       0.424       0.006       
67.16       0.354       0.005       
69.70       0.282       0.009       
72.47       0.242       0.008       
75.01       0.194       0.007       
77.72       0.157       0.006       
80.26       0.121       0.005       
82.70       0.109       0.005       
85.23       0.083       0.004       
87.60       0.072       0.004       
90.12       0.057       0.003       
92.66       0.053       0.003       
95.17       0.042       0.003       
97.48       0.034       0.002       
99.98       0.026       0.002       
102.35      0.023       0.002       
104.84      0.020       0.002       
