Projectile: 8Li; target: 58Ni; E = 14.0 MeV
http://dx.doi.org/10.1103/PhysRevC.48.308
Angle       R/s
1.378e+01   1.033e+00   2.675e-01   
2.338e+01   1.258e+00   2.746e-01   
3.014e+01   1.000e+00   2.181e-01   
4.656e+01   8.767e-01   1.567e-01   
4.886e+01   7.437e-01   1.045e-01   
5.721e+01   7.943e-01   2.391e-01   
6.514e+01   8.208e-01   1.154e-01   
7.353e+01   8.208e-01   1.791e-01   
9.500e+01   5.179e-01   1.784e-01   
